imdbId,title,releaseYear,releaseDate,genre,actors,directors,sequel,hitFlop
tt0810058,Aap Ki Khatir,2006,25-Aug-06,Romance,Akshaye Khanna | Priyanka Chopra | Ameesha Patel | Dino Morea,Dharmesh Darshan,0,1
tt0811066,Shootout at Lokhandwala,2007,25-May-07,Action | Crime | Drama,Sanjay Dutt | Amitabh Bachchan | Arbaaz Khan | Sunil Shetty,Apoorva Lakhia,0,5
tt0813539,Mr Prime Minister,2005,31-Dec-05,Comedy,Dev Anand | Prem Chopra | Milind Gunaji | A.K. Hangal,Dev Anand,0,1
tt0813540,Naksha,2006,08-Sep-06,Action | Adventure,Sunny Deol | Vivek Oberoi | Sameera Reddy | Jackie Shroff,Sachin Bajaj,0,1
tt0814014,Apne,2007,29-Jun-07,Drama | Sport,Dharmendra | Sunny Deol | Bobby Deol | Shilpa Shetty,Anil Sharma,0,4
tt0814082,Dil Diya Hai,2006,08-Sep-06,Drama | Romance | Thriller,Emraan Hashmi | Ashmit Patel | Geeta Basra | Mithun Chakraborty,Aditya Datt,0,1
tt0814158,Ishq Qayamat,2004,20-Aug-04,Thriller,Suman Ranganathan | Milind Gunaji | Deepak Jethi | Kashmira Shah,V. Menon,0,1
tt0814295,Rocky,2006,22-Sep-06,Action | Drama | Romance,Zayed Khan | Isha Sharvani | Minissha Lamba | Rajat Bedi,Suresh Krishna,0,1
tt0816657,Speed,2007,19-Oct-07,Action | Drama | Romance,Urmila Matondkar | Sanjay Suri | Zayed Khan | Aftab Shivdasani,Vikram Bhatt,0,1
tt0819810,Traffic Signal,2007,02-Feb-07,Drama,Kunal Khemu | Neetu Chandra | Upendra Limaye | Ranvir Shorey,Madhur Bhandarkar,0,4
tt0823261,Zindaggi Rocks,2006,06-Oct-06,Drama | Romance,Sushmita Sen | Shiney Ahuja | Julian Burkhardt | Ravi Gossain,Tanuja Chandra,0,1
tt0823451,Dus Kahaniyaan,2007,07-Dec-07,Adventure | Crime | Drama,Arbaaz Khan | Mandira Bedi | Sudhanshu Pandey | Jimmy Shergill,Jasmeet Dhodhi | Meghna Gulzar | Sanjay Gupta | Apoorva Lakhia | Hansal Mehta | Rohit Roy,0,1
tt0824316,Dor,2006,22-Sep-06,Drama,Ayesha Takia | Shreyas Talpade | Gul Panag | Girish Karnad,Nagesh Kukunoor,0,2
tt0824375,Nishabd,2007,02-Mar-07,Drama,Amitabh Bachchan | Jiah Khan | Revathy | Nasser,Ram Gopal Varma,0,2
tt0826165,Raja Bhai Lagey Raho...,2005,07-Oct-05,Comedy,Ravi Kishan | Rajeev Awasthi | Chittaranjan Giri | Arun Kumar,Dinesh D. Awasthi,0,1
tt0829200,Humein Tumse Pyar Ho Gaya Chupke Chupke,2003,N/A,Drama,Meghna Desai | Siddharth Dhawan | Dinesh Hingoo | Shakti Kapoor,Pramod Mandloi,0,1
tt0831816,Shiva,2006,15-Sep-06,Action | Crime | Drama,Mohit Ahlawat | Priyanka Kothari | Vinod Jaywant | Nagesh Bhonsle,Ram Gopal Varma,0,1
tt0831840,Ahista Ahista,2006,18-Aug-06,Drama | Romance,Abhay Deol | Soha Ali Khan | Shayan Munshi | Murad Ali,Shivam Nair,0,1
tt0832365,Stop!,2004,05-Nov-04,Comedy | Romance,Rocky Bhatia | Dia Mirza | Tejaswini Kolhapure | Gauri Karnik,Ajai Sinha,0,1
tt0833476,Jhoom Barabar Jhoom,2007,15-Jun-07,Comedy | Drama | Musical,Abhishek Bachchan | Preity Zinta | Bobby Deol | Lara Dutta,Shaad Ali,0,3
tt0833484,The Killer,2006,21-Jul-06,Action | Comedy | Crime,Irrfan Khan | Emraan Hashmi | Priyanka Kothari | Bharati Achrekar,Hasnain Hyderabadwala | Raksha Mistry,0,2
tt0833499,Mashooka,2005,15-Jul-05,Romance | Thriller,Aditya Bal | Meghna Naidu | Vidya Malvade,Afzal Ahmad,0,1
tt0833537,Souten: The Other Woman,2006,24-Mar-06,Thriller,Mahima Chaudhry | Padmini Kolhapure | Shakti Kapoor | Gulshan Grover,Karan Razdan,0,1
tt0833553,Ta Ra Rum Pum,2007,27-Apr-07,Comedy | Family | Romance,Saif Ali Khan | Rani Mukerji | Mayank Amin | Vic Aviles,Siddharth Anand,0,5
tt0833561,Woh Lamhe,2006,29-Sep-06,Biography | Drama | Romance,Kangana Ranaut | Shiney Ahuja | Shaad Randhawa | Purab Kohli,Mohit Suri,0,2
tt0839742,Bhopal: A Prayer for Rain,2014,07-Nov-14,Drama | History,Mischa Barton | Martin Sheen | Kal Penn | Rajpal Yadav,Ravi Kumar,0,1
tt0845448,Dhamaal,2007,07-Sep-07,Comedy,Sanjay Dutt | Ritesh Deshmukh | Arshad Warsi | Aashish Chaudhary,Indra Kumar,0,5
tt0845492,My Name Is Anthony Gonsalves,2008,11-Jan-08,Action | Comedy | Crime,Nikhil Dwivedi | Amrita Rao | Mithun Chakraborty | Anupam Kher,Eeshwar Nivas,0,1
tt0845494,Nanhe Jaisalmer: A Dream Come True,2007,14-Sep-07,Comedy | Drama | Family,Dwij Yadav | Bobby Deol | Sharat Saxena | Vivek Shaq,Samir Karnik,0,1
tt0845503,Nigehbaan: The Third Eye,2005,25-Feb-05,Thriller,Sameer Dharmadhikari | Sandali Sinha | Sayaji Shinde | Govind Namdeo,Dilip Shankar,0,1
tt0845529,Risk,2007,01-Jan-07,Action | Drama | Thriller,Vinod Khanna | Randeep Hooda | Tanushree Dutta | Madhuri Bhagwat,Vishram Sawant,0,1
tt0847180,Loot,2011,04-Nov-11,Action | Comedy | Crime,Shweta Bhardwaj | Mimoh Chakraborty | Prem Chopra | Sudhir S. Dayma,Rajnish Thakur,0,1
tt0847758,Pyaar Zindagi Hai,2001,N/A,Thriller,Rajesh Khanna | Mohnish Bahl | Ashima Bhalla | Asawari Joshi,Vijay Sadanah,0,1
tt0857381,I See You,2006,29-Dec-06,Comedy | Drama | Romance,Arjun Rampal | Vipasha Agarwal | Chunky Pandey | Boman Irani,Vivek b Agrawal,0,1
tt0860454,MP3: Mera Pehla Pehla Pyaar,2007,08-Jun-07,Drama | Romance,Menekka Arora | Sarthak Bhasin | Sagar Chawla | Hazel Croney,Robby Grewal,0,1
tt0872190,Cash,2007,03-Aug-07,Action | Drama | Thriller,Ajay Devgn | Sunil Shetty | Zayed Khan | Ritesh Deshmukh,Anubhav Sinha,0,2
tt0874854,Anjaane: The Unkown,2005,30-Dec-05,Horror,Manisha Koirala | Sanjay Kapoor | Helen | Daisy Irani,Harryy W. Fernaandes,0,1
tt0875692,Aggar: Passion Betrayal Terror,2007,14-Sep-07,Romance | Thriller,Tusshar Kapoor | Udita Goswami | Shreyas Talpade | Sophiya Chaudhary,Anant Mahadevan,0,1
tt0882969,The Golden Boys,2008,16-Nov-08,Comedy | Romance,David Carradine | Rip Torn | Bruce Dern | Mariel Hemingway,Daniel Adams,0,1
tt0885398,Anamika: The Untold Story,2008,02-May-08,Drama | Romance | Thriller,Dino Morea | Minissha Lamba | Koena Mitra | Gulshan Grover,Anant Mahadevan,0,1
tt0886505,Kaafila,2007,10-Aug-07,Action,Sunny Deol | Ammtoje Mann | Sudesh Berry | Sana,Ammtoje Mann,0,1
tt0886539,Luck by Chance,2009,30-Jan-09,Drama,Farhan Akhtar | Konkona Sen Sharma | Rishi Kapoor | Dimple Kapadia,Zoya Akhtar,0,2
tt0887753,Kya Love Story Hai,2007,20-Apr-07,Comedy | Drama | Romance,Tusshar Kapoor | Ayesha Takia | Karan Hukka | Rahul Singh,Lovely Singh,0,1
tt0892874,Halla Bol,2008,11-Jan-08,Action | Crime | Drama,Ajay Devgn | Vidya Balan | Pankaj Kapur | Darshan Jariwala,Rajkumar Santoshi,0,2
tt0893585,Detective Naani,2009,22-May-09,Crime | Drama | Family,Ava Mukherjee | Zain Khan | Simran Singh | Amrita Raichand,Romilla Mukherjee,0,1
tt0896968,Red: The Dark Side,2007,09-Mar-07,Drama | Romance | Thriller,Aftab Shivdasani | Celina Jaitly | Amrita Arora | Amin Hajee,Vikram Bhatt,0,2
tt0898943,Raqeeb,2007,18-May-07,Crime | Drama | Mystery,Rahul Khanna | Sharman Joshi | Tanushree Dutta | Jimmy Shergill,Anurag Singh,0,1
tt0920464,Manorama Six Feet Under,2007,21-Sep-07,Crime | Drama | Mystery,Abhay Deol | Gul Panag | Raima Sen | Sarika,Navdeep Singh,0,1
tt0926029,99.9 FM,2005,N/A,Crime,Shawar Ali | Jaipreet Nagra | Raima Sen | Dipannita Sharma,Sanjay Bhatia,0,1
tt0926187,Arjun Devaa,2001,N/A,Action | Crime | Musical,Mithun Chakraborty | Puru Rajkumar | Rutika Singh | Gajendra Chouhan,Imran Khan,0,1
tt0964516,Fashion,2008,29-Oct-08,Drama | Romance,Priyanka Chopra | Kangana Ranaut | Mugdha Godse | Arbaaz Khan,Madhur Bhandarkar,0,4
tt0976026,Cheeni Kum,2007,25-May-07,Comedy | Romance,Amitabh Bachchan | Tabu | Paresh Rawal | Zohra Segal,R. Balki,0,5
tt0979891,Hattrick,2007,16-Mar-07,Comedy | Drama | Romance,Nana Patekar | Danny Denzongpa | Paresh Rawal | Kunal Kapoor,Milan Luthria,0,2
tt0982875,Gauri: The Unborn,2007,30-Nov-07,Drama | Horror | Thriller,Mohan Azaad | Anupam Kher | Atul Kulkarni | Manasi,Aku Akbar,0,1
tt0985636,Laaga Chunari Mein Daag: Journey of a Woman,2007,12-Oct-07,Drama,Abhishek Bachchan | Rani Mukerji | Konkona Sen Sharma | Jaya Bhaduri,Pradeep Sarkar,0,2
tt0986213,Aaja Nachle,2007,30-Nov-07,Drama | Musical,Madhuri Dixit | Darshan Jariwala | Raghuvir Yadav | Divya Dutta,Anil Mehta,0,2
tt0986264,Taare Zameen Par,2007,21-Dec-07,Drama | Family,Darsheel Safary | Aamir Khan | Tanay Chheda | Sachet Engineer,Aamir Khan | Amole Gupte,0,7
tt0988655,A Flat,2010,12-Nov-10,Drama | Horror | Romance,Jimmy Shergill | Sanjay Suri | Hazel Croney | Kaveri Jha,Hemant Madhukar,0,1
tt0989633,Delhii Heights,2007,30-Mar-07,Drama | Romance,Jimmy Shergill | Neha Dhupia | Kamini Khanna | Madhavan,R. Anand Kumar,0,1
tt0991267,30 Days,2004,N/A,Horror,Abhay Bhargav | Milind Gunaji | Dinesh Hingoo | Mushtaq Khan,Ravi Sinha,0,1
tt0991346,Bhoothnath,2008,09-May-08,Comedy | Drama | Fantasy,Amitabh Bachchan | Juhi Chawla | Satish Shah | Rajpal Yadav,Vivek Sharma,0,4
tt0995031,Bhool Bhulaiyaa,2007,12-Oct-07,Comedy | Horror | Mystery,Akshay Kumar | Vidya Balan | Ameesha Patel | Shiney Ahuja,Priyadarshan,0,6
tt0995035,Dhol,2007,14-Sep-07,Comedy,Sharman Joshi | Tusshar Kapoor | Kunal Khemu | Rajpal Yadav,Priyadarshan,0,4
tt0995718,Ek Chalis Ki Last Local,2007,18-May-07,Adventure | Comedy | Crime,Abhay Deol | Neha Dhupia | Amit Mistry | Ashok Samarth,Sanjay M. Khanduri,0,1
tt0995740,No Smoking,2007,26-Oct-07,Drama | Thriller,John Abraham | Ayesha Takia | Paresh Rawal | Ranvir Shorey,Anurag Kashyap,0,1
tt0995752,Tashan,2008,25-Apr-08,Action | Comedy | Crime,Akshay Kumar | Saif Ali Khan | Kareena Kapoor | Anil Kapoor,Vijay Krishna Acharya,0,3
tt0995823,Khoya Khoya Chand,2007,07-Dec-07,Drama | Romance,Shiney Ahuja | Soha Ali Khan | Rajat Kapoor | Vinay Pathak,Sudhir Mishra,0,1
tt0995827,The Train: Some Lines Shoulder Never Be Crossed...,2007,N/A,Thriller,Emraan Hashmi | Geeta Basra | Rajat Bedi | Anant Mahadevan,Hasnain Hyderabadwala | Raksha Mistry,0,2
tt0995840,Aap Kaa Surroor: The Moviee - The Real Luv Story,2007,29-Jun-07,Drama | Romance | Thriller,Himesh Reshammiya | Hansika Motwani | Mallika Sherawat | Shravan Rathod,Prashant Chadha,0,4
tt1014672,Bheja Fry,2007,13-Apr-07,Comedy | Drama,Vinay Pathak | Rajat Kapoor | Sarika | Milind Soman,Sagar Ballary,0,6
tt1016044,Yehi Hai Zindagi,2005,07-Jan-05,Action | Crime | Drama,Parvin Dabas | Benjamin Gilani | Sahil Khan | Sheetal Kshirsagar,Ajay Phansekar | Raam Shetty,0,1
tt1016159,Chain Kulii Ki Main Kulii,2007,22-Jun-07,Comedy | Drama | Family,Anand Abhyankar | Parimal Aloke | Chandan Anand | Bobby Bedi,Kittu Saluja,0,1
tt1017456,Race,2008,21-Mar-08,Action | Crime | Drama,Saif Ali Khan | Akshaye Khanna | Bipasha Basu | Katrina Kaif,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0,6
tt1020937,Awarapan,2007,29-Jun-07,Action | Crime | Drama,Salil Acharya | Emraan Hashmi | J. Brandon Hill | Rehan Khan,Mohit Suri,0,1
tt1020978,Naqaab,2007,13-Jul-07,Crime | Drama | Romance,Bobby Deol | Akshaye Khanna | Urvashi Sharma | Vikas Kalantri,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0,1
tt1024839,De Taali,2008,20-Jun-08,Comedy | Drama | Romance,Aftab Shivdasani | Ayesha Takia | Ritesh Deshmukh | Rimi Sen,Eeshwar Nivas,0,2
tt1024852,Meerabai Not Out,2008,05-Dec-08,Comedy | Drama | Romance,Anupam Kher | Mahesh Manjrekar | Mandira Bedi | Eijaz Khan,Chandrakant Kulkarni,0,1
tt1024943,Om Shanti Om,2007,09-Nov-07,Action | Comedy | Drama,Shah Rukh Khan | Arjun Rampal | Kiron Kher | Shreyas Talpade,Farah Khan,0,8
tt1029231,Krrish 3,2013,01-Nov-13,Action | Sci-Fi,Hrithik Roshan | Amitabh Bachchan | Priyanka Chopra | Naseeruddin Shah,Rakesh Roshan,1,8
tt1034449,Kidnap,2008,02-Oct-08,Crime | Drama | Thriller,Sanjay Dutt | Imran Khan | Minissha Lamba | Vidya Malvade,Sanjay Gadhvi,0,2
tt1039989,Sunday,2008,25-Jan-08,Action | Comedy | Romance,Ajay Devgn | Ayesha Takia | Arshad Warsi | Irrfan Khan,Rohit Shetty,0,2
tt1039995,U Me Aur Hum,2008,11-Apr-08,Comedy | Drama | Romance,Ajay Devgn | Kajol | Sumeet Raghvan | Divya Dutta,Ajay Devgn,0,2
tt1043451,Delhi-6,2009,20-Feb-09,Comedy | Drama,Waheeda Rehman | Abhishek Bachchan | Sonam Kapoor | Rishi Kapoor,Rakeysh Omprakash Mehra,0,2
tt1043876,Woodstock Villa,2008,30-May-08,Drama | Mystery | Thriller,Sikander Kher | Neha Uberoi | Arbaaz Khan | Gulshan Grover,Hansal Mehta,0,2
tt1047519,Red Swastik,2007,08-Jun-07,Crime | Drama | Thriller,Sherlyn Chopra | Udayyan Raathore | Zahid Ali | Amrita,Vinod Pande,0,1
tt1050739,Roadside Romeo,2008,24-Oct-08,Animation | Comedy | Family,Saif Ali Khan | Kareena Kapoor | Javed Jaffrey | Vrajesh Hirjee,Jugal Hansraj,0,1
tt1056465,Chanchal,2008,N/A,Drama | Musical,Armaan Shahabi | Gracy Singh,Indrajit Singh,0,1
tt1060249,Drona,2008,02-Oct-08,Action | Adventure | Drama,Jayshree Arora | Veer Arya | Abhishek Bachchan | Jaya Bhaduri,Goldie Behl,0,1
tt1065099,My Friend Ganesha,2007,06-Jul-07,Animation,Arun Bakshi | Ahsaas Channa | Kiran Janjani | Mushtaq Khan,Rajiv S. Ruia,0,2
tt1077248,Johnny Gaddaar,2007,28-Sep-07,Crime | Drama | Thriller,Dharmendra | Rimi Sen | Ashwini Khalsekar | Neil Nitin Mukesh,Sriram Raghavan,0,2
tt1079967,Hastey Hastey Follow Your Heart,2008,23-May-08,Comedy | Drama,Jimmy Shergill | Rajpal Yadav | Shakti Kapoor | Ann Marie Seall,Ramanjit Juneja | Tony,0,1
tt1083447,Buddha Mar Gaya,2007,17-Aug-07,Comedy,Mona Ambegaonkar | Jitender Bhargava | Birbal | Heenaa Biswas,Rahul Rawail,0,2
tt1083988,Journey Bombay to Goa: Laughter Unlimited,2007,06-Jul-07,Comedy,Sunil Pal | Raju Srivastava | Vijay Raaz | Ehsaan Qureshi,Raj Pendurkar,0,2
tt1084972,Wanted,2009,18-Sep-09,Action | Comedy | Crime,Salman Khan | Ayesha Takia | Vinod Khanna | Mahesh Manjrekar,Prabhudheva,0,6
tt1087856,Hello,2008,10-Oct-08,Drama | Romance,Bharati Achrekar | Amrita Arora | Sharman Joshi | Katrina Kaif,Atul Agnihotri,0,2
tt1090650,Dhokha,2007,31-Aug-07,Action | Drama | Romance,Muzammil Ibrahim | Tulip Joshi | Aushima Sawhney | Bharat Dabholkar,Pooja Bhatt,0,1
tt1091229,Chandni Chowk to China,2009,16-Jan-09,Action | Adventure | Comedy,Akshay Kumar | Deepika Padukone | Mithun Chakraborty | Ranvir Shorey,Nikhil Advani,0,1
tt1092005,Golmaal Returns,2008,29-Oct-08,Comedy | Crime | Drama,Amrita Arora | Leigh Barwell | Robin Bhatt | Ajay Devgn,Rohit Shetty,1,6
tt1093370,Jab We Met,2007,26-Oct-07,Comedy | Romance,Shahid Kapoor | Kareena Kapoor | Tarun Arora | Dara Singh,Imtiaz Ali,0,6
tt1093387,Sab Kuch Hai Kuch Bhi Nahin,2005,15-Apr-05,Drama,Brian Dawson | Vikram Gokhale | Puja Gupta | A.K. Hangal,Abhik Bhanu,0,1
tt1095038,Victoria No. 203: Diamonds Are Forever,2007,31-Aug-07,Comedy | Crime | Mystery,Anupam Kher | Om Puri | Jimmy Shergill | Soniya Mehra,Anant Mahadevan,0,1
tt1099196,Dil Dosti Etc,2007,28-Sep-07,Comedy | Crime | Drama,Imaaduddin Shah | Shreyas Talpade | Smriti Mishra | Nikita Anand,Manish Tiwary,0,2
tt1101665,Shaurya: It Takes Courage to Make Right... Right,2008,04-Apr-08,Crime | Drama | Thriller,Rahul Bose | Javed Jaffrey | Minissha Lamba | Seema Biswas,Samar Khan,0,2
tt1105709,8 x 10 Tasveer,2009,03-Apr-09,Crime | Drama | Mystery,Akshay Kumar | Ayesha Takia | Javed Jaffrey | Girish Karnad,Nagesh Kukunoor,0,1
tt1105733,Kismat Konnection,2008,18-Jul-08,Comedy | Drama | Romance,Shahid Kapoor | Vidya Balan | Vishal Malhotra | Om Puri,Aziz Mirza,0,2
tt1105747,Yuvvraaj,2008,21-Nov-08,Comedy | Drama | Romance,Salman Khan | Anil Kapoor | Zayed Khan | Mithun Chakraborty,Subhash Ghai,0,1
tt1114725,Heroes,2008,24-Oct-08,Action | Adventure | Comedy,Sohail Khan | Vatsal Seth | Amrita Arora | Riya Sen,Samir Karnik,0,2
tt1117964,Bobby: Love and Lust,2005,25-Nov-05,Romance,Monalisa | Usha Bachani | Gaurav Dixit | Milind Gunaji,Rakesh Parmaar,0,1
tt1118646,Aseema: Beyond Boundaries,2009,18-Dec-09,Drama | Romance,Gracy Singh | Asseem Merchant | Neha Pendse | Aryan Singh,Sisir Misra,0,1
tt1120897,Dhan Dhana Dhan Goal,2007,23-Nov-07,Sport,John Abraham | Arshad Warsi | Bipasha Basu | Boman Irani,Vivek Agnihotri,0,2
tt1124386,Pankh,2010,02-Apr-10,Drama,Bipasha Basu | Lillete Dubey | Mahesh Manjrekar | Ronit Roy,Sudipto Chattopadhyay,0,1
tt1126516,Money Hai Toh Honey Hai,2008,25-Jul-08,Comedy | Drama,Govinda | Manoj Bajpayee | Aftab Shivdasani | Upen Patel,Ganesh Acharya,0,1
tt1127870,Mumbai Salsa,2007,26-Oct-07,Comedy | Drama,Linda Arsenio | Shaurya Chauhan | Alisha Chinoi | Vir Das,Manoj Tyagi,0,1
tt1132589,Hijack,2008,05-Sep-08,Action | Drama | Thriller,Shiney Ahuja | Mona Ambegaonkar | Ishita Chauhan | Mukesh Chhabra,Kunal Shivdasani,0,1
tt1132595,Maan Gaye Mughall-E-Azam,2008,22-Aug-08,Comedy | Crime | Drama,Mallika Sherawat | Rahul Bose | Paresh Rawal | Kay Kay Menon,Sanjay Chhel,0,1
tt1132606,Ugly Aur Pagli,2008,01-Aug-08,Comedy | Drama,Mallika Sherawat | Ranvir Shorey | Bharati Achrekar | Zeenat Aman,Sachin Kamlakar Khot,0,2
tt1137434,Aabra Ka Daabra,2004,N/A,Fantasy,Naveen Bawa | Satish Kaushik | Anupam Kher | Krrishna,Dheeraj Kumar,0,1
tt1137979,Rama Rama Kya Hai Dramaaa,2008,01-Feb-08,Comedy | Drama | Romance,Neha Dhupia | Amrita Arora | Anupam Kher | Rati Agnihotri,Chandrakant Singh,0,1
tt1139671,Yeh Hai Pyar Ka Mausam,2001,N/A,Crime,Rajat Bakshi | Rajesh Bakshi | Prem Chabra | Harish Ghera,Rajesh Bakshi,0,1
tt1144804,Kambakkht Ishq,2009,03-Jul-09,Action | Comedy | Romance,Sylvester Stallone | Brandon Routh | Denise Richards | Whoopi Goldberg,Sabir Khan,0,4
tt1146325,Singh Is Kinng,2008,08-Aug-08,Action | Comedy | Crime,Akshay Kumar | Katrina Kaif | Om Puri | Kiron Kher,Anees Bazmee,0,7
tt1156148,Karzzzz,2008,17-Oct-08,Action | Drama | Musical,Himesh Reshammiya | Urmila Matondkar | Shweta Kumar | Dino Morea,Satish Kaushik,0,1
tt1159917,Bombay to Bangkok,2008,18-Jan-08,Comedy | Drama | Romance,Shreyas Talpade | Lena Christensen | Vijay Maurya | Manmeet Singh,Nagesh Kukunoor,0,1
tt1166100,Ghajini,2008,25-Dec-08,Action | Drama | Mystery,Aamir Khan | Asin | Jiah Khan | Tinnu Anand,A.R. Murugadoss,0,8
tt1169841,Return of Hanuman,2007,28-Dec-07,Animation | Action | Adventure,N/A,Anurag Kashyap,1,1
tt1170399,C Kkompany,2008,29-Aug-08,Comedy | Drama,Tusshar Kapoor | Anupam Kher | Rajpal Yadav | Raima Sen,Sachin Yardi,0,1
tt1170404,Mere Baap Pehle Aap,2008,13-Jun-08,Comedy | Drama | Romance,Paresh Rawal | Akshaye Khanna | Genelia D'Souza | Om Puri,Priyadarshan,0,3
tt1170411,Victory,2009,30-Jan-09,Drama | Sport,Harman Baweja | Allan Border | Mike Hussey | Simon Jones,Ajit Pal Mangat,0,1
tt1172587,Delhi Safari,2012,07-Dec-12,Animation,Cary Elwes | Christopher Lloyd | Troy Baker | Tom Kenny,Nikhil Advani,0,1
tt1174041,Main Aurr Mrs Khanna,2009,16-Oct-09,Comedy | Drama,Kareena Kapoor | Salman Khan | Sohail Khan | Yash Tonk,Prem Soni,0,1
tt1176141,Zahreela,2001,05-Mar-01,Action,Vikas Anand | Asrani | Mithun Chakraborty | Gulshan Grover,Raj N. Sippy,0,1
tt1176201,Jai Ganesh Deva,2001,N/A,Fantasy,Delhi Ganesh | Jai Ganesh | Nizhalgal Ravi | Radha Ravi,K. Shankar,0,1
tt1176911,Quick Gun Murugun: Misadventures of an Indian Cowboy,2009,28-Aug-09,Action | Comedy | Drama,Rajendraprasad | Nasser | Rambha | Raju Sundaram,Shashanka Ghosh,0,2
tt1176960,One Two Three,2008,28-Mar-08,Action | Comedy | Drama,Neetu Chandra | Esha Deol | Vrajesh Hirjee | Tusshar Kapoor,Ashwani Dhir,0,4
tt1176961,Paying Guests,2009,19-Jun-09,Comedy | Drama,Shreyas Talpade | Javed Jaffrey | Aashish Chaudhary | Vatsal Seth,Paritosh Painter,0,2
tt1178657,Superstar,2008,08-Feb-08,Drama | Romance,Kunal Khemu | Tulip Joshi | Aushima Sawhney | Apoorva S. Badgaiyan,Rohit Jugraj,0,1
tt1179781,Mission Istaanbul: Darr Ke Aagey Jeet Hai!,2008,25-Jul-08,Action | Adventure | Drama,Vivek Oberoi | Zayed Khan | Shriya Saran | Shabbir Ahluwalia,Apoorva Lakhia,0,1
tt1179782,Mithya,2008,08-Feb-08,Comedy | Crime | Drama,Ranvir Shorey | Neha Dhupia | Naseeruddin Shah | Saurabh Shukla,Rajat Kapoor,0,3
tt1182884,Dulha Mil Gaya,2010,08-Jan-10,Comedy | Drama,Sushmita Sen | Fardeen Khan | Ishita Sharma | Shah Rukh Khan,Mudassar Aziz,0,1
tt1182908,Krazzy 4,2008,11-Apr-08,Action | Comedy | Crime,Juhi Chawla | Irrfan Khan | Arshad Warsi | Rajpal Yadav,Jaideep Sen,0,4
tt1182937,Rab Ne Bana Di Jodi,2008,12-Dec-08,Comedy | Drama | Musical,Shah Rukh Khan | Vinay Pathak | Anushka Sharma | M.K. Raina,Aditya Chopra,0,8
tt1182972,Bachna Ae Haseeno,2008,15-Aug-08,Comedy | Drama | Romance,Ranbir Kapoor | Bipasha Basu | Minissha Lamba | Deepika Padukone,Siddharth Anand,0,5
tt1183917,Teen Patti,2010,26-Feb-10,Drama | Thriller,Amitabh Bachchan | Madhavan | Shraddha Kapoor | Siddharth Kher,Leena Yadav,0,1
tt1183944,Sadiyaan: Boundaries Divide... Love Unites,2010,02-Apr-10,Drama | Romance,Rekha | Hema Malini | Javed Sheikh | Avtar Gill,Raj Kanwar,0,1
tt1183946,The Stoneman Murders,2009,13-Feb-09,Crime | Drama | Mystery,Kay Kay Menon | Arbaaz Khan | Rukhsar | Veerendra Saxena,Manish Gupta,0,1
tt1185412,Veer,2010,22-Jan-10,Action | Adventure | Drama,Salman Khan | Mithun Chakraborty | Jackie Shroff | Sohail Khan,Anil Sharma,0,3
tt1185420,Dostana,2008,14-Nov-08,Comedy | Drama | Romance,Abhishek Bachchan | John Abraham | Priyanka Chopra | Kiron Kher,Tarun Mansukhani,0,4
tt1185442,Kurbaan,2009,20-Nov-09,Action | Crime | Drama,Kareena Kapoor | Saif Ali Khan | Om Puri | Vivek Oberoi,Renzil D'Silva,0,2
tt1187043,3 Idiots,2009,25-Dec-09,Comedy | Drama,Aamir Khan | Kareena Kapoor | Madhavan | Sharman Joshi,Rajkumar Hirani,0,9
tt1188982,Jai Ho,2014,24-Jan-14,Action | Drama,Salman Khan | Tabu | Sunil Shetty | Genelia D'Souza,Sohail Khan,0,5
tt1188996,My Name Is Khan,2010,12-Feb-10,Drama | Romance | Thriller,Shah Rukh Khan | Kajol | Katie A. Keane | Kenton Duty,Karan Johar,0,6
tt1189006,Toonpur Ka Superrhero,2010,24-Dec-10,Animation | Action | Adventure,Ajay Devgn | Sanjay Dutt | Delnaaz Irani | Chinky Jaiswal,Kireet Khurana,0,1
tt1191118,Hello Darling,2010,27-Aug-10,Comedy | Drama,Gul Panag | Celina Jaitly | Isha Koppikar | Chunky Pandey,Manoj Tiwari,0,1
tt1191138,Thoda Pyaar Thoda Magic,2008,28-Jun-08,Comedy | Drama | Family,Rishi Kapoor | Saif Ali Khan | Rani Mukerji | Akshat Chopra,Kunal Kohli,0,2
tt1194232,Jaane Kahan Se Aayi Hai,2010,09-Apr-10,Comedy | Drama | Fantasy,Priyanka Chopra | Akshay Kumar | Jacqueline Fernandez | Karan Johar,Milap Zaveri,0,1
tt1194236,Get Educated: Paathshaala,2010,16-Apr-10,Drama,Nana Patekar | Shahid Kapoor | Ayesha Takia | Sushant Singh,Milind Ukey,0,2
tt1194608,Ek Vivaah... Aisa Bhi,2008,07-Nov-08,Drama | Romance,Isha Koppikar | Sonu Sood | Anand Abhyankar | Daman Baggan,Kaushik Ghatak,0,2
tt1198101,Kites,2010,21-May-10,Action | Drama | Romance,Hrithik Roshan | Bárbara Mori | Steven Michael Quezada | Kangana Ranaut,Anurag Basu,0,2
tt1199490,Bad Luck Govind,2009,09-Jan-09,Comedy | Crime | Drama,Gaurav Kapoor | Hrishitaa Bhatt | Govind Namdeo | Zakir Hussain,Varun Khanna,0,1
